example_id	statement	date	french	possibility	labeler_name	notes
21889	"Inflation has been caused by the global economies shutting down all at once, reopening all at once. And … the U.S. economy is recovering at a far faster pace than any other country in the OECD."	February 13, 2022	"L'inflation est en cause dans la fermeture de l'économie globale au même moment, et dans sa réouverture au même moment. Et... l'économie américaine se redresse à un rythme plus rapide que tout autre pays de l'OCDE. 	I	Camille	
21890	Image shows "This is happening right now...in Australia!! 1.5 Million showed up for a Freedom March/Rally."	February 12, 2022	Une image montre 'que cela arrive maintenant... en Austalie!! 1.5 millions de personnes sont allées à une marche/un rallye de la liberté".	I	Camille	
21891	A molecule found in a Himalayan fungus "kills cancer cells with 40 times potency."	January 26, 2022	Une molécule trouvée dans un champignon de l'Himalaya "tue les cellules cancéreuses avec une puissance de 40 fois.	I	Camille	
21892	Photo shows the freedom convoy in Canberra, Australia, with over 1.5 million cars.	February 14, 2022	Une photo montre le convoi de la liberté à Canberra, en Australie, avec plus de 1.5 millions d'automobiles.	I	Camille	
21893	"Study proves children’s hearts destroyed by COVID vaccine."	February 5, 2022	"Une étude prouve que le coeur des enfants sont détruits par les vaccins de COVID-19."	P	Camille	
21894	Buzz Aldrin’s comments during an interview with Conan O’Brien prove the moon landing was fake.	February 16, 2022	Le commentaire de Buzz Aldrin pendant une entrevue avec Connan O'Brien prouve que l'atterrissage sur la lune était faux.	P	Camille	
21895	Turning Point USA is a white nationalist organization.	February 6, 2022	Tournure décisive, les États-Unis sont une organisation de suprémacistes blancs.	P	Camille	
21896	"According to Congress, travel nurses need a pay cap.”	February 6, 2022	"Selon le Congrès, les infirmières de voyage ont besoin d'un plafond salarial."	I	Camille	
21897	Says that President Joe Biden said Americans will start seeing “direct deposits in their bank accounts this weekend,” and that Medicare recipients will get back $2,880.	February 15, 2022	Il dit que le président Joe Biden a dit que les Américains commenceront à voir "des dépôts directs dans leur compte de banque cette fin de semaine" et que les bénéficiaires de Medicare récupéreront 2,880$.	I	Camille	
21898	“Johns Hopkins University confirms: You can be vaccinated with a PCR test, even without knowing”	February 14, 2022	L"'Université Johns Hopkins confirme: vous pouvez être vacciné avec un test PCR, sans même le savoir."	P	Camille	
21899	Map shows states where “all of the children… are back to living mask-free, normal lives.”	February 14, 2022	Une carte montre les États où "tous les enfants... sont de retour à vivre sans masque, des vies normales".	I	Camille	
21900	Republican state Sens. Paul Newton and Warren Daniel “refused to even give testimony” in North Carolina’s latest redistricting case.	January 31, 2022	Les sénateurs républicains Paul Newton et Warren Daniel "refusent de donner un témoignage" dans le dernier cas de redécoupage de la Caroline du Nord.	I	Camille	
21901	“Durham’s documents show that Hillary Clinton hired people who hacked into Trump’s home and office computers” and “planted evidence, fabricated evidence connecting Trump to Russia.”	February 14, 2022	"Les documents de Durham montre qu'Hillary Clinton a embauché des personnes qui ont piraté la maison de Trump et les ordinateurs de son bureau" et ils ont mis des preuves, des preuves fabriquées qui relient Trump à la Russie.	P	Camille	
21902	“Teachers can only deduct up to $250 for school supplies on their taxes, but billionaires can write off the entire cost of a private jet.”	February 6, 2022	"Les enseignants peuvent seulement déduire 250$ de fournitures scolaires sur leurs impôts, mais les milliardaires peuvent ôter le coût total de leur avion privé." 	I	Camille	
21903	"Ivanka Trump charged with major crime.”	February 15, 2022	"Ivanka Trump est poursuivie pour un crime majeur."	I	Camille	
21904	Says the FDA said that Pfizer “falsely misled” the agency about the safety of the COVID-19 vaccines and that the shots are killing more people than they save.	February 14, 2022	Il dit que la FDA a dit que Pfizer "a faussement dirigé" l'agence à propos de la sécurité des vaccins contre la COVID-19 et que les vaccins tuent plus de personnes qu'ils en sauvent.	P	Camille	
21905	“The CEO of Moderna deleted his Twitter and dumped $400 million of Moderna stock. Big Pharma seems to know some bad news is coming.”	February 15, 2022	"Le PDG de Moderna a supprimé son compte Twitter et a abandonné 400 millions de $ en action de Modena. La Big Pharma semble savoir que des mauvaises nouvelles arrivent bientôt."	I	Camille	
21906	“Trudeau declares Emergencies Act amounting to near martial law in Canada.”	February 14, 2022	"Trudeau déclare la Loi sur les mesures d'urgence, ce qui équivaut à une quasi-loi martiale au Canada."	P	Camille	
21907	List shows “1,000 peer reviewed studies questioning COVID-19 vaccine safety”	January 20, 2022	Une liste montre que "100 études vérifiées par les pairs questionnent la sécurité des vaccins contre la COVID-19".	I	Camille	
21908	“More than half of Virginia’s school buildings are older than 50 years.”	February 15, 2022	"Plus de la moitié des établissements scolaires en Virginie sont plus vieux que 50 ans."	I	Camille	
21909	“CNN confirms Trump WILL be ARRESTED.”	February 16, 2022	"CNN confirme que Trump SERA ARRÊTÉ."	P	Camille	
21910	“Airline CEO gets pied for forcing vaccinations”	February 8, 2022	Un PDG d'une compagnie aérienne s'est fait piéger pour forcer la vaccination.	I	Camille	
21911	"There is absolutely no observed or clinical data that indicates any benefit whatsoever to masking K-12 students in schools."	February 9, 2022	"Il n'y a absolument pas de données observées ou cliniques qui indiquent qu'il y a des bénéfices pour les étudiants de porter des masques K-12 dans les écoles."	P	Camille	
21912	"48-Hour waiting periods limit crimes of passion and keep our communities safe.”	February 2, 2022	"Les délais d'attente de 48 heures limitent les crimes passionnels et maintiennent nos communautés en sécurité."	I	Camille	
21913	An image shows “a medical oddity that is characterized by having two pupils in each eyeball.”	February 15, 2022	Une image montre "une singularité médicale qui se caractérise par la présence de deux pupilles dans chaque globe oculaire".	I	Camille	
21914	Says the Biden administration’s Unaccompanied Alien Children process has “no vetting, no transparency.”	February 7, 2022	Il dit que le processus de l'administration de Biden pour les enfants étrangers non-accompagnés n'a "pas de vérificatin, pas de transparence." 	I	Camille	
21915	Says Rep. Marjorie Taylor Greene said, “If it weren’t for electricity, we’d all be watching TV by candlelight.”	February 17, 2022	Il dit que la représentante Marjorie Taylor Greene a dit: si ce n'était pas de l'électricité, nous serons tous capables d'écouter la télévision avec des chandelles."	I	Camille	
21917	President John F. Kennedy “was planning to end the Federal Reserve.”	February 6, 2022	Le président John F. Kennedy "a planifié la fin de la réserve fédérale".	I	Camille	
21918	Grocery chain Aldi will send people who share a Facebook post a “bag full of family necessities” worth $750, and 100 random bags also have a voucher for $500.	February 15, 2022	La chaine d'épiceries Aldi va envoyer aux personnes qui partage une publication sur Facebook un "sac plein de nécessités familiales" qui a une valeur de 750$, et 100 sacs aléatoires qui ont des bons d'achats de 500$. 	I	Camille	
21919	Queen Elizabeth II is dead.	February 17, 2022	La reine Elizabeth II est morte.	P	Camille	
21920	Video shows that Sûreté du Québec officers “removed their identifying names and badge numbers from their uniforms in Ottawa.”	February 19, 2022	Une vidéo montre que les agents de la Sureté du Québec "ont ôté leur nom d'identification et leur numéro de badge de leur uniforme à Ottawa".	I	Camille	
21921	"The latest with the Durham report is that the Clinton campaign … actually spied on the president of the United States.”	February 15, 2022	"La dernière nouvelle avec le rapport de Durham est que la campagne de Clinton... a en fait espionné le président des États-Unis."	P	Camille	
21922	“Russia has never attacked anyone throughout its history.”	February 20, 2022	"La Russie n'a jamais attaqué quelqu'un à travers son histoire."	P	Camille	
21923	"100,000 Americans died of an overdose in a single year."	February 14, 2022	"100,000 Américains sont morts d'une surdose dans une seule année."	I	Camille	
21924	This photo shows "headache treatments in 1890s known as vibration therapy."	February 19, 2022	Cette photo montre que "les traitements pour le mal de tête des années 1890 sont connus comme des thérapies de vibration".	I	Camille	
21925	Says Joe Biden risks war with Russia because Vladimir Putin doesn’t “believe in transgender rights."	February 19, 2022	Il dit que Joe Biden risque une guerre avec la Russie, car Vladimir Putin "ne croit pas aux droits des transgenres".	P	Camille	
21926	Greenpeace USA had a banner on Trump International Hotel in Las Vegas making fun of Donald Trump’s genitalia.	February 13, 2022	Greenpeace des États-Unis a mis une bannière sur l'hôtel international de Trump à Las Vegas pour se moquer des organes génitaux de Donald Trump.	P	Camille	
21927	"Ottawa may euthanize truckers’ pets as punishment.”	February 20, 2022	"Ottawa va peut-être euthanasier les animaux des camionneurs pour les punir."	P	Camille	
21928	“Only 16% Of Canadians Would SUPPORT Trudeau After Trucker Protest!”	February 15, 2022	"Seulement 16% des Canadiens supporteraient Trudeau après les manifestations des camionneurs."	P	Camille	
21929	Video shows man diving off a high bridge and into a swimming pool on a moving boat.	February 18, 2022	Une vidéo montre un homme plonger dans une piscine qui se situe sur un bateau qui bouge, et ce, d'un haut pont.	I	Camille	
21930	Says he led the fight to add 200 new police officers to make the City of Milwaukee safer.	January 6, 2022	Il dit qu'il a mené le combat pour ajouter 200 agents de police pour rendre la ville de Milwaukee plus sécuritaire.	I	Camille	
